what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444925
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444927
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444929
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444932
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444934
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444936
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444939
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444941
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444958
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444959
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444960
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444961
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444962
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444963
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444964
error,log,,,"Unable to get nature of project 'notepad3'.",1271020444965
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1271020445116
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271020445116
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271020445153
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201003030054_MOTODEV,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271020446591
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271020447137
closed,editor,com.android.ide.eclipse.adt,0.9.6.v201003030054_MOTODEV,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271020447137
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271020448849
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271020449716
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271020450975
