what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271095718006
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271095718154
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1271095718608
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1271095719825
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1271095721638
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1271095721750
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1271095722154
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1271095722315
executed,command,com.motorola.studio.android.launch,,"com.motorola.studio.android.launch.android.app.run",1271095724921
started,bundle,com.motorola.studio.android.launch,1.1.0.release,"com.motorola.studio.android.launch",1271095724921
started,bundle,com.motorola.studio.android.emulator10,1.2.0.release,"com.motorola.studio.android.emulator10",1271095726886
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271095729314
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271095754501
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271095759110
started,emulator,com.motorola.studio.android.emulator.service.start,0.5.0.release,"target=Android 2.0.1",1271095759647
run,application_management,com.motorola.studio.android.launch,1.1.0.release,"device=emulator|use_vdl=n|prj_target=Android 2.0.1|target=Android 2.0.1",1271095769814
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271095811812
run,application_management,com.motorola.studio.android.launch,1.1.0.release,"device=handset|use_vdl=n|prj_target=Android 2.0.1",1271095811879
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271095812103
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271095815792
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271095836105
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271095845247
executed,command,com.motorola.studio.android.launch,1.1.0.release,"com.motorola.studio.android.launch.android.app.run",1271095849488
run,application_management,com.motorola.studio.android.launch,1.1.0.release,"device=handset|use_vdl=n|prj_target=Android 2.0.1",1271095849585
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271095849737
