what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849794224
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849794584
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1226849804675
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1226849804932
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1226849805623
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1226849806520
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.delete.line,1226849808167
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.delete.line,1226849808583
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849810659
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849810994
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849811413
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849811802
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849816819
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849821749
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.gotoBreadcrumb,1226849825086
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849829578
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849830706
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849831785
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849832538
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849832644
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849833487
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849833689
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1226849834784
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1226849834798
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1226849834881
